,Unnamed: 0,Unnamed: 0.1,학번,학생소속대학명,학생교육부계열,성별,입학과정,학적,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,학부출신,대학원출신,인건비총액,월별인건비
799,799,896,AAETeptbT2LxyKFiLN/ucBFv,공과대학,공학,2,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAG3UgRiZnI8ns5BXTcxNxGC,korean,석사과정,2017,1R,19920303,2017,1R,4.04,4,58,33.5,타교,,,0
802,802,899,AAENZIz0UycRJitiJ1bCJ2wp,공과대학,공학,1,정원외-계약학과,졸업,IT융합학과,IT융합전공,AAEssPEiUNe/wYugrxd+fnX2,korean,석사과정,2017,1R,19910223,2017,1R,4.44,4,46.33,44.67,자교,,20790000,866250
803,803,900,AAHCJMa90fnz98pqyVHoV3DH,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,전기에너지,AAFa0n41YacK09cpuBFoETAk,korean,석사과정,2017,1R,19900806,2017,1R,4.1,4,45.5,42.1,자교,,33963573,1415149
807,807,904,AAE/96pm8POmbNM28RN07ups,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,건설시스템 경영 및 관리,AAHpBFe+EZ/b+4BrGFPFBGbo,korean,석사과정,2017,2R,19900405,2018,1R,4.46,4,45,46.67,타교,,44101000,1837542
815,815,912,AAFmQd2lB5GIphdeZ6i9HKyS,공과대학,공학,1,정원내신입학,졸업,메카트로닉스협동과정,메카트로닉스전공,AAFHzY8JkkLSWvCRab14c8yE,korean,석사과정,2018,1R,19920113,2018,1R,3.94,4,46.3,48.8,타교,,34800000,1450000
817,817,914,AAEtoks0RM+xd7pkU2eUUYdQ,공과대학,공학,1,정원외-계약학과,졸업,반도체시스템공학과,나노반도체재료및소자전공,AAGVaVDMnAJbsoy6IqhpItUd,korean,석사과정,2018,1R,19890910,2018,1R,4.33,4,42,42,자교,,18481380,770058
818,818,915,AAHUDdvPpG3a2sDlioj7I+yr,공과대학,공학,1,정원외-계약학과,졸업,반도체시스템공학과,시스템 및 소프트웨어전공,AAFgKLmHako8kuDapQxGrKJo,korean,석사과정,2018,1R,19910821,2018,1R,4,4,44,48,자교,,8888889,370370
819,819,916,AAG+fAU8saC6fk0WuTiPphEH,공과대학,공학,1,정원외-계약학과,졸업,반도체시스템공학과,나노반도체설계전공,AAFPtasdSmFiolLbQlDDSvRe,korean,석사과정,2018,1R,19900816,2018,1R,4.39,4,45,46,자교,,9835800,409825
820,820,917,AAFNXDIehJq1R9/wrdvqeDfW,공과대학,공학,1,정원외-계약학과,졸업,반도체시스템공학과,나노반도체설계전공,AAFPtasdSmFiolLbQlDDSvRe,korean,석사과정,2018,1R,19910712,2018,1R,4.28,4,47,46,자교,,9748560,406190
821,821,918,AAFovYocPxGkyFYGyqPSzh2x,공과대학,공학,1,정원외-계약학과,졸업,반도체시스템공학과,나노반도체설계전공,AAFPtasdSmFiolLbQlDDSvRe,korean,석사과정,2018,1R,19900606,2018,1R,3.94,4,43,47,자교,,10050000,418750
824,824,921,AAFlC/stC38yVqoIUB7T0cHO,공과대학,공학,1,정원외-계약학과,졸업,스마트융합학과,스마트융합전공,AAGgK5aLYXtqUCEsJUyA69tb,korean,석사과정,2018,1R,19901030,2018,1R,4.31,4,49.3,33.7,자교,,,0
827,827,924,AAFertMpLy8XVPQKl746g661,공과대학,공학,1,정원외-계약학과,졸업,스마트융합학과,스마트융합전공,AAE7JrMyxm8HVLpa6VBUahaC,korean,석사과정,2018,1R,19930512,2018,1R,4.31,4,50,35,자교,,,0
828,828,925,AAFP2FVlAzR+GlsLLNpFUmVg,공과대학,공학,1,정원외-계약학과,졸업,스마트융합학과,스마트융합전공,AAGlKbihF70ge5pphNyB8/bZ,korean,석사과정,2018,1R,19910815,2018,1R,4.2,4,52.4,35.6,자교,,41590000,1732917
829,829,926,AAF4Z+m6KRWpPdYpcr0R3avj,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,석사과정,2018,1R,19900911,2018,1R,4.19,4,46.2,41.2,타교,,,0
830,830,927,AAHn99L5yicNfTZ9FtaJzxOw,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAEi0/vt9suG6wBPbYe80RHO,korean,석사과정,2018,1R,19920120,2018,1R,4.13,4,49.7,49.9,자교,,22100000,920833
831,831,928,AAEI5zosGf3ubrD99GZvmNDj,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,제어·로봇·시스템,AAHIZOBf233yijM0itKO4Vw1,korean,석사과정,2018,1R,19911009,2018,1R,4.44,4,48.3,49.1,타교,,36726000,1530250
835,835,932,AAHUNVyOfFZlbicCA9gLos3m,공과대학,공학,2,정원내신입학,졸업,바이오마이크로시스템기술협동과정,의공학전공,AAGDOJn95vGijIDBSgX8X6ZL,korean,석사과정,2018,1R,19870723,2018,1R,3.75,4,46,48,타교,,36000000,1500000
836,836,933,AAFkhSVFsef4h12sul0cJFTt,공과대학,공학,2,정원내신입학,졸업,바이오마이크로시스템기술협동과정,바이오마이크로시스템기술전공,AAGz98vyNVvqooFO4gd6pXfq,korean,석사과정,2018,1R,19931116,2018,1R,4.17,4,48,48,타교,,,0
837,837,934,AAGVPccpR1dhZa0xMTY+oAIm,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAE330+czTet4zmy3RsNp6PW,korean,석사과정,2018,1R,19910618,2018,1R,4.28,4,54,36,자교,,24760500,1031688
838,838,935,AAHqZy1AQChTf+w0+GaueYML,공과대학,공학,2,정원내신입학,졸업,신소재공학과,신소재공학전공,AAFuRuY+Cy0TAMLLyuUcZNJT,korean,석사과정,2018,1R,19930912,2018,1R,4.19,4,54,35,타교,,3888000,162000
839,839,936,AAFk4pVIa3dRFXUOXUGafLPp,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAHVMQxXZzh89KjrTenp6nPf,korean,석사과정,2018,1R,19910903,2018,1R,3.75,4,57,37,타교,,45339990,1889166
840,840,937,AAG5OEv2ZwFJxcEvKeWDUST2,공과대학,공학,2,정원내신입학,졸업,신소재공학과,신소재공학전공,AAFrKRhc4pBNk+lwpuzAzJxf,korean,석사과정,2018,1R,19930923,2018,1R,4,4,48,31,자교,,38300000,1595833
841,841,938,AAG9sstPQghniy3bWd5U1Nvc,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAF1qK1VjAd7Et0WDMAYCWmi,korean,석사과정,2018,1R,19910920,2018,1R,4.31,4,49,32,자교,,35064520,1461022
842,842,939,AAGC9ic8Kc+rqNwmV4zBYeQ8,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAFi4juzPESAU71QzFVv2xel,korean,석사과정,2018,1R,19870527,2018,1R,4.19,4,52,34,자교,,39480000,1645000
843,843,940,AAG2ZacKihPXqDcdHPCFf4aT,공과대학,공학,2,정원내신입학,졸업,신소재공학과,신소재공학전공,AAF1qK1VjAd7Et0WDMAYCWmi,korean,석사과정,2018,1R,19940314,2018,1R,4.06,4,46,31,자교,,31400000,1308333
844,844,941,AAGRq6KJHh8n2lb6vJVSlK2V,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAF4pNgCtw8Vp1PBSri//9b6,korean,석사과정,2018,1R,19900924,2018,1R,4,4,50,32,타교,,36086220,1503593
845,845,942,AAG/RzRRF8q9S9xGvGJqyQpf,공과대학,공학,2,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAHgUVNRwv/2JnLflHfEFa8n,korean,석사과정,2018,1R,19931206,2018,1R,4.31,4,59,35.5,타교,,,0
846,846,943,AAEmiQNIyoGyNuBjmVIbWQlp,공과대학,공학,2,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAFT5aAQWoSTjHQ9sbU7sw8f,korean,석사과정,2018,1R,19930201,2018,1R,3.94,4,50,34.5,타교,,,0
847,847,945,AAHvAtBtT5EWem9dvy6i8YTP,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAHgUVNRwv/2JnLflHfEFa8n,korean,석사과정,2018,1R,19891206,2018,1R,4,4,49,34.5,타교,,13077234,544885
848,848,946,AAF01DFpkgyYFLqiZ0hgboPv,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGdWDnTf6o+WmMINCOcSM75,korean,석사과정,2018,1R,19931202,2018,1R,4.5,4,57.5,36,자교,,15800000,658333
849,849,947,AAHxjTCk9KFNGPZJPnz7long,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAFT5aAQWoSTjHQ9sbU7sw8f,korean,석사과정,2018,1R,19900814,2018,1R,4.02,4,54.5,35,자교,,27175000,1132292
850,850,949,AAGvUsoRAgVPvsnBH4FCOpvp,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAEq8HcBVKlZ1zoHoDD1+2+v,korean,석사과정,2018,1R,19900615,2018,1R,4.23,4,51,36.5,자교,,27858000,1160750
851,851,950,AAH8TmjtZVbe1443z7fsdULd,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAEa9xEBKjgeBusOqlNsMnJw,korean,석사과정,2018,1R,19930312,2018,1R,4.35,4,57.5,34,자교,,23823000,992625
852,852,951,AAEwyoZfsorkuEjuv0OKjBAl,공과대학,공학,2,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAEgg9xAPbUzkzqGsSdbE/vh,korean,석사과정,2018,1R,19930830,2018,1R,3.89,4,52.5,33,타교,,,0
853,853,952,AAFDVuqmtAsWCIM7xege25fF,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAE/vvg7RqvrU/xhKeyCSz8z,korean,석사과정,2018,1R,19900116,2018,1R,4.31,4,57.5,37,자교,,25120000,1046667
854,854,953,AAEvnT26C5O7UcZRDQJFTHo7,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGdCALv8tDzVS5bGNFahoAe,korean,석사과정,2018,1R,19880519,2018,1R,4.31,4,58,34.5,자교,,17880000,745000
855,855,954,AAEmux32y7838mmEAwoApHxx,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGdCALv8tDzVS5bGNFahoAe,korean,석사과정,2018,1R,19910522,2018,1R,3.92,4,45.5,31,타교,,,0
856,856,955,AAHgD3Ne6q8Pz8ItBf/tAN12,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGcoq+H8FFez0FhSoCIP7Pb,korean,석사과정,2018,1R,19901225,2018,1R,4.31,4,55,35.5,자교,,22903225,954301
857,857,956,AAFp5KggK2+UnogRz9YjMrhW,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAHgUVNRwv/2JnLflHfEFa8n,korean,석사과정,2018,1R,19910425,2018,1R,3.94,4,56.5,32,자교,,22122000,921750
858,858,957,AAFm/B+5quzESGr+TJANwSjg,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGNATsTd03fGsmOh7XmHI+Q,korean,석사과정,2018,1R,19900709,2018,1R,3.88,4,45,32.5,자교,,40969748,1707073
859,859,958,AAE+25tfPPBdBYa1TRoYIoAp,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGG7IhUZDZBJWEpoDSv+a2p,korean,석사과정,2018,1R,19921222,2018,1R,4.35,4,59,36.5,자교,,30190000,1257917
860,860,959,AAE1ZPyAGD5vDGi5YovzGQXw,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGR5qxOiiinxWbefGe/zI+v,korean,석사과정,2018,1R,19920528,2018,1R,4.5,4,59.5,38,자교,,6070000,252917
861,861,960,AAHxA1PgkwfMIjVtafGWxj6M,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGNATsTd03fGsmOh7XmHI+Q,korean,석사과정,2018,1R,19920908,2018,1R,4.38,4,50,30.5,자교,,33453380,1393891
872,872,973,AAGHchYdMxIARfH/4hfn9EW7,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,신호 및 멀티미디어전공,AAG0SPmPhzsUQPZ46a9++2no,korean,석사과정,2018,1R,19930124,2018,1R,4.28,4,46.1,48.2,타교,,12060000,502500
873,873,974,AAHZydxmQHu0DaGnSMG0B+cA,공과대학,공학,2,학연산협동과정,졸업,전기전자공학과,전기에너지,AAFa0n41YacK09cpuBFoETAk,korean,석사과정,2018,1R,19920316,2018,1R,4.13,4,47.9,46.7,타교,,,0
874,874,975,AAFhzM1WqfB74+FxxpPKuBCn,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,집적회로전공,AAEjl2tI/iO/9WH66UlDLNsD,korean,석사과정,2018,1R,19910428,2018,1R,4.22,4,49.6,49.2,자교,,32898349,1370765
875,875,976,AAEQPAwDT6h24IP4OqsCdem3,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,통신 및 네트워크전공,AAGxp12W7P/OZsrknV1XW5AW,korean,석사과정,2018,1R,19820610,2018,1R,4.38,4,46.4,48.1,타교,,,0
876,876,977,AAGWqvLOwj66vlI95olCtqo5,공과대학,공학,2,정원내신입학,졸업,전기전자공학과,컴퓨터공학전공,AAGeqJDzBjy+KGfL5UY+9TIp,korean,석사과정,2018,1R,19920515,2018,1R,4.13,4,47.9,44.9,타교,,36599400,1524975
877,877,978,AAG1plwaxId4GgvxlfYwwwSW,공과대학,공학,1,학연산협동과정,졸업,전기전자공학과,반도체 및 나노전공,AAGVaVDMnAJbsoy6IqhpItUd,korean,석사과정,2018,1R,19821107,2018,1R,4.22,4,49.2,48.3,타교,,,0
878,878,979,AAHSnzoTmG624uRnKYv4f/ZE,공과대학,공학,1,학연산협동과정,졸업,전기전자공학과,제어·로봇·시스템,AAFyitzZ9EL1iIdqOl+j5zOd,korean,석사과정,2018,1R,19900728,2018,1R,3.94,4,48.1,47.2,타교,,,0
879,879,980,AAHKhLKDslXsPlNW5oVxQv7o,공과대학,공학,1,학연산협동과정,졸업,전기전자공학과,집적회로전공,AAEjl2tI/iO/9WH66UlDLNsD,korean,석사과정,2018,1R,19820825,2018,1R,4.13,4,47.6,49.1,타교,,,0
880,880,981,AAE+D+VarK+TIs1lRjoYk8fD,공과대학,공학,1,학연산협동과정,졸업,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,석사과정,2018,1R,19860814,2018,1R,4.25,4,44.8,48.3,타교,,,0
881,881,982,AAHqbO56CxyqpuWPSPdgAFC+,공과대학,공학,1,학연산협동과정,졸업,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,석사과정,2018,1R,19911224,2018,1R,4.22,4,44.7,49.1,타교,,,0
882,882,983,AAHMLSfpQ1AiO4JRqhADP5dK,공과대학,공학,1,정원외-계약학과,졸업,반도체시스템공학과,나노반도체재료및소자전공,AAFTGCadyyuWNQu/aUmXCals,korean,석사과정,2018,1R,19911224,2018,1R,4.13,4,47,41,자교,,9258000,385750
883,883,984,AAF2wZeWKn9NjlgUp0u9rO1G,공과대학,공학,1,정원외-계약학과,졸업,반도체시스템공학과,나노반도체재료및소자전공,AAFgFJdHtItomDhzhC+rjvBq,korean,석사과정,2018,1R,19910512,2018,1R,4.4,4,47,47,자교,,20380000,849167
889,889,991,AAFs9Rf4bhizxSiz4VVPYc4H,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGdCALv8tDzVS5bGNFahoAe,korean,석사과정,2018,1R,19920516,2018,1R,4.13,4,47.5,32,자교,,20040000,835000
891,891,993,AAHGMZtk5pa6IqSoozXi2SXF,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGNATsTd03fGsmOh7XmHI+Q,korean,석사과정,2018,1R,19921008,2018,1R,4.25,4,60,33.5,자교,,29460000,1227500
892,892,994,AAEMA0O9aVN9/V+6hmLB30fl,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGdWDnTf6o+WmMINCOcSM75,korean,석사과정,2018,1R,19931102,2018,1R,4.38,4,54.1,35,타교,,15300000,637500
893,893,995,AAF0AM4CxkN/Ru6MARH+dTbe,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGXlfpkTlt2jDHcvujVd5hy,korean,석사과정,2018,1R,19901008,2018,1R,4.19,4,60,33.1,자교,,35209800,1467075
894,894,996,AAHPRDUblRI3tAa/YX5mhznC,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGXlfpkTlt2jDHcvujVd5hy,korean,석사과정,2018,1R,19920704,2018,1R,3.94,4,50,37.5,자교,,37929800,1580408
895,895,997,AAFbMjin4nyogW/wnm0F/M0d,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAGaCMeTjNaKuSWvzyinL5sl,korean,석사과정,2018,1R,19920117,2018,1R,4.09,4,60,33.25,타교,,,0
899,899,1001,AAED2Ls7SIdMk0AY2jX1RtHf,공과대학,공학,2,외국인,졸업,건축학과,도시계획 및 도시설계전공,AAHgiM2C3WUM7yWRxcTuz+r0,foreigner,석사과정,2018,1R,19911024,2018,1R,3.85,4,81.5,,타교,,,0
921,921,1024,AAE7UYyKvzvERV3cZ7MhB6Iq,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAG/JVT6xluE6DbNm+mre8iq,korean,석사과정,2018,1R,19900901,2018,1R,4.17,4,52,33,타교,,21300000,887500
922,922,1025,AAFEQqYyzlf+OSLCnbQdtfle,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAF4pNgCtw8Vp1PBSri//9b6,korean,석사과정,2018,1R,19800509,2018,1R,4.44,4,51,32,타교,,,0
923,923,1026,AAF6hqACv/On03tnbemXAK1C,공과대학,공학,2,외국인,졸업,신소재공학과,신소재공학전공,AAFrKRhc4pBNk+lwpuzAzJxf,foreigner,석사과정,2018,1R,19931117,2018,1R,4,4,99,,타교,,23900000,995833
924,924,1027,AAHm2ao1uUFLEV3oAHFRftzJ,공과대학,공학,2,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAG/JVT6xluE6DbNm+mre8iq,korean,석사과정,2018,1R,19920521,2018,1R,3.69,4,57,40,타교,,,0
925,925,1028,AAHSd/ebSKkiX5wFdj9E4PWt,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAHMngiUwqKD8mqXyCpl4RdA,korean,석사과정,2018,1R,19910225,2018,1R,3.89,4,57,37,타교,,,0
926,926,1029,AAH+teGRvOxGtvKuNz1fCcON,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAFiFnbgowp64/vIKAkflPLV,korean,석사과정,2018,1R,19910326,2018,1R,4.06,4,54,36,타교,,,0
927,927,1030,AAFAaGgJ+7XRWIydfzp0ZGHw,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAHVMQxXZzh89KjrTenp6nPf,korean,석사과정,2018,1R,19910924,2018,1R,3.94,4,55,37,타교,,,0
928,928,1031,AAFjN6yC0khon59dkEfiyKoV,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAHMngiUwqKD8mqXyCpl4RdA,korean,석사과정,2018,1R,19730615,2018,1R,4.44,4,53,34,타교,,,0
950,950,1053,AAHvjNjpOMu0j7PF3lDQJ1E6,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAF4pNgCtw8Vp1PBSri//9b6,korean,석사과정,2018,1R,19910208,2018,1R,3.61,4,54,35,타교,,,0
951,951,1054,AAGKBtze7NNFdVhNDt7HOq2p,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAFiFnbgowp64/vIKAkflPLV,korean,석사과정,2018,1R,19911101,2018,1R,3.94,4,56,37,타교,,,0
952,952,1055,AAElFJucW+7YtR4WRR6c+581,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAHVMQxXZzh89KjrTenp6nPf,korean,석사과정,2018,1R,19920110,2018,1R,3.75,4,54,37,타교,,,0
953,953,1056,AAGrdgDP6KOX5vaS2x4yHrFk,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAF4pNgCtw8Vp1PBSri//9b6,korean,석사과정,2018,1R,19840201,2018,1R,4.13,4,51,33,타교,,,0
954,954,1057,AAHHIXiC7XrqQYBN8iUoVINr,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAF1qK1VjAd7Et0WDMAYCWmi,korean,석사과정,2018,1R,19910902,2018,1R,3.56,4,58,40,타교,,,0
955,955,1058,AAGv5EFGwPj9nvisg8Ntamhk,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAF1qK1VjAd7Et0WDMAYCWmi,korean,석사과정,2018,1R,19910424,2018,1R,3.75,4,52,33,타교,,,0
956,956,1059,AAFKpaGI5+ez3fSI622Qnd9Y,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAFgFJdHtItomDhzhC+rjvBq,korean,석사과정,2018,1R,19910510,2018,1R,4.33,4,57,38,자교,,36000000,1500000
976,976,1080,AAGVRNIGv6ns+YG8MQW/q/1D,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,물과 환경전공,AAHpoiBed0t7EkFpb742P6Ls,korean,석사과정,,,19881122,2017,2R,4.06,4,49,48.67,자교,,42500000,1770833
977,977,1081,AAFLYNsP81beCpNIyuP9/b6+,공과대학,공학,2,정원내신입학,졸업,건축사회환경공학과,사회인프라전공,AAGMRX+qYRtITTQMhxuNCi77,korean,석사과정,,,19900327,2017,2R,4.06,4,47.67,46.67,타교,,21430000,892917
978,978,1082,AAGodHgImg6yiLV3YsnaLTja,공과대학,공학,2,외국인,졸업,건축사회환경공학과,물과 환경전공,AAHpoiBed0t7EkFpb742P6Ls,foreigner,석사과정,,,19900428,2017,2R,4.33,4,97,,타교,,,0
979,979,1083,AAFXrwEomsk3HfPc5mfPnTHx,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAG/JVT6xluE6DbNm+mre8iq,korean,석사과정,2018,1R,19910831,2018,1R,4.22,4,52,34,타교,,26800000,1116667
980,980,1084,AAGXLjoI1JqnHGwnXgGcLj3p,공과대학,공학,2,정원내신입학,졸업,신소재공학과,신소재공학전공,AAERuI5Igd84QXSrRlSn6zF+,korean,석사과정,2018,1R,19940130,2018,1R,4.25,4,54,35,자교,,27041600,1126733
981,981,1085,AAG2k6gwx9fAileFMtWDqOlP,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAF1qK1VjAd7Et0WDMAYCWmi,korean,석사과정,2018,1R,19901217,2018,1R,4.38,4,52,33,자교,,29095480,1212312
985,985,1089,AAEpdZ7Np0pDwKxupbiBbOm+,공과대학,공학,2,정원내신입학,졸업,미세소자공학협동과정,마이크로소자전공,AAHCS8Vz8WAW5jcXZ96IK161,korean,석사과정,2018,1R,19900531,2018,1R,4.2,4,45,48,타교,,,0
986,986,1090,AAGpBE9LEzEA3QCnncRp658p,공과대학,공학,1,정원내신입학,졸업,메카트로닉스협동과정,메카트로닉스전공,AAFHzY8JkkLSWvCRab14c8yE,korean,석사과정,2018,1R,19920916,2018,1R,4.19,4,47.7,49.1,타교,,38400000,1600000
997,997,1101,AAFP14nUb8xifqBOj6XgHuDh,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,2018,1R,19911121,2018,1R,3.78,4,44,47,타교,,23314240,971427
998,998,1102,AAH8gpawvyN6Ym2nUEG7ecEs,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAGSoibhbuaMHvaEgs67mK2C,korean,석사과정,2018,1R,19910625,2018,1R,4.13,4,48,48,자교,,23005000,958542
999,999,1103,AAF5yL76ZZqhHb+lLMfprzKc,공과대학,공학,2,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAHe3qLoB9LSq82trspZ8MJo,korean,석사과정,2018,1R,19950121,2018,1R,4.39,4,49,49,자교,,18855000,785625
1000,1000,1104,AAFChRu55qLWnWWyfNDxL94K,공과대학,공학,1,군위탁생,졸업,산업경영공학과,산업경영공학전공,AAGSoibhbuaMHvaEgs67mK2C,korean,석사과정,2018,1R,19820723,2018,1R,4.13,4,42,45,타교,,,0
1002,1002,1106,AAFUL6qz+Fhvcy2EWSwrqfSN,공과대학,공학,2,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAFALvCxkcHPLh1HSG5JfBLX,korean,석사과정,2018,1R,19911117,2018,1R,4.31,4,46,47,자교,,22456000,935667
1003,1003,1107,AAFDB8InobrJaIUBGnceHTuZ,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAEO/gtHQWIcfBMM1FcwKmjM,korean,석사과정,2018,1R,19880222,2018,1R,4.25,4,47,47,자교,,9419039,392460
1005,1005,1109,AAFJ5L6tjAtZBmhbYuUil812,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAFALvCxkcHPLh1HSG5JfBLX,korean,석사과정,2018,1R,19901013,2018,1R,4.5,4,40,39,타교,,25956000,1081500
1006,1006,1110,AAHnWVLCexbO5SdKjLviO/h5,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAHe3qLoB9LSq82trspZ8MJo,korean,석사과정,2018,1R,19911022,2018,1R,3.94,4,40,35,타교,,18855000,785625
1007,1007,1111,AAGhq9kznI/vBscsb3S5jzRq,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAFALvCxkcHPLh1HSG5JfBLX,korean,석사과정,2018,1R,19900331,2018,1R,4.33,4,45,47,자교,,16956000,706500
1008,1008,1112,AAGFs0PnOjsIGzdSP9CAPIcb,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,2018,1R,19760504,2018,1R,4.15,4,44,43,타교,,,0
1009,1009,1113,AAEn17Jc0mKfNAJqRnzxlBAN,공과대학,공학,2,외국인,졸업,건축사회환경공학과,물과 환경전공,AAERHrdcBrOvIerqQuy+uKnG,foreigner,석사과정,,,19920403,2017,2R,4.13,4,95,,타교,,9612000,400500
1010,1010,1114,AAEbr/wg6a9OOgcKEDxYQkMT,공과대학,공학,2,외국인,졸업,건축사회환경공학과,건설시스템 경영 및 관리,AAHiW/FO5nAwUcJTW4KXIxg2,foreigner,석사과정,,,19920210,2017,2R,4.06,4,96,,타교,,4626314,192763
1015,1015,1119,AAFHYKVjdZc/7+WoIiWfL++2,공과대학,공학,1,정원내신입학,졸업,기계공학과,기계공학전공,AAFK+5SVj9ejLiucZZsQCDJk,korean,석사과정,2017,1R,19900213,2018,1R,4,4,45.8,45.5,타교,,19404000,808500
1024,1024,1128,AAH/ghNKXPdYIvkwCZY7VR0/,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAFdRZU5Uy5qf4+4nNEb3Bx6,korean,석사과정,2018,1R,19910217,2018,1R,4.19,4,45.1,44.7,타교,,14334000,597250
1025,1025,1129,AAHcArLKlLY/GXSqsVX4EPB2,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,컴퓨터공학전공,AAHbNTGEEr8V0DqbdeHsw6mR,korean,석사과정,2018,1R,19840626,2018,1R,4.25,4,47.3,49.8,타교,,28069500,1169563
