,Unnamed: 0,Unnamed: 0.1,학번,학생소속대학명,학생교육부계열,성별,입학과정,학적,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,학부출신,대학원출신,인건비총액,월별인건비
0,0,0,AAFEJQKE0LXj1rlxZZ0FyIOy,법과대학,인문·사회,2,외국인,졸업,법학과,상법전공,AAHas3kX25BWKqVnC7jxbZY7,foreigner,석사과정,2018,2R,19950824,2020,1R,4.38,7,90,,타교,,,0
1,1,1,AAGSmibskcQIvRJkL15kcFfZ,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAFALvCxkcHPLh1HSG5JfBLX,korean,석사과정,2020,1R,19890414,2020,1R,3.81,4,40,43,타교,,32650000,1360417
2,2,3,AAGVK3jg4DiERpGmkM4oV7AJ,문과대학,인문·사회,1,정원내신입학,졸업,국어국문학과,국어학전공,AAHYvfgFUDoHHKEIqer2mYQR,korean,석사과정,2018,2R,19880405,2020,1R,4.26,7,40,45,타교,,,0
3,3,4,AAGsEiySuNMexsu2CfIjjTMv,경영대학,인문·사회,1,정원내신입학,졸업,경영학과,MIS전공,AAEizOqA/5ad2rQ/aJDLhEc2,korean,석사과정,2018,2R,19900804,2020,1R,4.2,7,32.96,60,타교,,,0
4,4,6,AAHmII7qrsXHBEg7iMf6pK9C,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAHW/nJYEE7Q/Lg+jCWZCS2V,korean,석사과정,2020,1R,19910103,2020,1R,4.21,4,44.7,45,타교,,36620000,1525833
5,5,7,AAHINMWKNouqGZMGYPoXQSPR,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAH50kqWstQqFp1VugQehH0o,korean,석사과정,2020,1R,19940813,2020,1R,4.43,4,45.8,46.5,타교,,36900000,1537500
6,6,8,AAEjuSVvjceQAdwWOnj/xqAa,문과대학,인문·사회,2,정원내신입학,졸업,국어국문학과,현대문학전공,AAEsd7KhYVi6576qF7pWfX7A,korean,석사과정,2019,1R,19890219,2020,1R,4.35,6,40,49,타교,,,0
7,7,10,AAFS9bVvQmaPYRXniRPVrDor,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAH50kqWstQqFp1VugQehH0o,korean,석사과정,2020,1R,19950712,2020,1R,4.37,4,44.3,44.9,타교,,36180000,1507500
8,8,11,AAEFdYOmkRBzU+J5PULEytwp,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAHudyIYxDjyjfmBOdinAytX,korean,석사과정,2020,1R,19920924,2020,1R,4.5,4,46.4,46.8,자교,,8620000,359167
9,9,12,AAGSZ6K74G2LwHTWD57X9r4U,공과대학,공학,2,정원외-계약학과,졸업,스마트융합학과,스마트융합전공,AAHCDViqJJEmqBBosbURMvpo,korean,석사과정,2020,1R,19960224,2020,1R,4.38,4,52.4,35.6,자교,,15876000,661500
10,10,13,AAFr0100frLy4P5+D2u4Uh0o,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAHW/nJYEE7Q/Lg+jCWZCS2V,korean,석사과정,2020,1R,19940806,2020,1R,4.33,4,49,49.5,자교,,34290000,1428750
11,11,15,AAGDyJgEPT0yzvWi+3dctSZT,의과대학,자연과학,1,정원내신입학,졸업,통일보건의학협동과정,통일보건의학전공,AAEkZqAWrgVCeavjwphRmSTw,korean,석사과정,2020,1R,19941217,2020,1R,4.22,4,45,47,타교,,1624000,67667
12,12,16,AAGIRoXU1BMA3WcJPjam/q3v,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAENNQ2vzOb2Xbzdp2Guy+Sb,korean,석사과정,2020,1R,19920819,2020,1R,3.72,4,47.5,48.3,타교,,30888000,1287000
13,13,17,AAGMDmxW2xe03AUOwOFxIKPZ,문과대학,인문·사회,2,정원내신입학,졸업,국어국문학과,한국어문화교육학,AAHYvfgFUDoHHKEIqer2mYQR,korean,석사과정,2019,1R,19911024,2020,1R,4.35,6,40,45,타교,,19800000,550000
14,14,18,AAH+wroc8pT9R988oRba3x7Y,문과대학,인문·사회,2,외국인,졸업,국어국문학과,고전문학전공,AAGLaeSTsCw4zS02lNT3dm4I,foreigner,석사과정,2019,1R,19921009,2020,1R,3.96,6,90,,타교,,,0
15,15,20,AAGWkpSSDy8lcGESkIEi1cox,문과대학,인문·사회,2,정원내신입학,졸업,국어국문학과,한국어문화교육학,AAFYGqx7PBlD1q4z0UyBp9nH,korean,석사과정,2019,1R,19920130,2020,1R,4.38,6,40,45,타교,,23503149,652865
16,16,21,AAHVqBk9xJW8U6rd0B/uUAQJ,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAENNQ2vzOb2Xbzdp2Guy+Sb,korean,석사과정,2020,1R,19950301,2020,1R,4.38,4,45.4,45.3,타교,,32574000,1357250
17,17,22,AAE7b43o5SYSYLCQv/cWOrxv,문과대학,인문·사회,1,정원내신입학,졸업,국어국문학과,고전문학전공,AAEqhKHlY3Zx6kIkhNVGJhuT,korean,석사과정,2019,1R,19870910,2020,1R,4.4,6,44.5,44.4,타교,,5034200,139839
18,18,24,AAGxy4gqrQZ97kbZ4+rymN33,법과대학,인문·사회,2,정원내신입학,졸업,법학과,지적재산권법전공,AAGxdRvbQkm+4SDTFodzGz3y,korean,석사과정,2019,1R,19810421,2020,1R,4.5,6,36,53.3,타교,,,0
19,19,26,AAGHcNRp9qYe45MseOG0iGkT,공과대학,공학,1,학연산협동과정,졸업,산업경영공학과,산업경영공학전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,2020,1R,19850124,2020,1R,4.22,4,40,38,타교,,,0
20,20,27,AAHBFTWd2XqftIC4W3DzT1k+,문과대학,인문·사회,1,정원내신입학,졸업,국어국문학과,고전문학전공,AAGLaeSTsCw4zS02lNT3dm4I,korean,석사과정,2020,1R,19860528,2020,1R,4.32,4,44,46,자교,,1000000,41667
21,21,29,AAEc5wLq7U8GiFAHj8zZlJnb,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,제어·로봇·시스템,AAFyitzZ9EL1iIdqOl+j5zOd,korean,석사과정,2020,1R,19911128,2020,1R,4.5,4,49.6,49.8,자교,,,0
22,22,30,AAGT5TNt9UZq0yHDmG6kfiD6,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAEClPAQjORZKayEf40sZEcD,korean,석사과정,2020,1R,19910411,2020,1R,4.25,4,47.7,45.2,타교,,,0
23,23,31,AAFKugVryxdnmmWaTrImhRLJ,심리학부,인문·사회,2,정원내신입학,졸업,심리학과,문화및사회심리학,AAGGefnniz3rxVKy0CwzsOBM,korean,석사과정,2018,1R,19921005,2020,1R,4.19,8,33,57.3,자교,,7128000,148500
24,24,32,AAFkLVGcflzfAEZN4UdjiyPB,의과대학,의학,1,정원내신입학,졸업,의학과,정신건강의학전공,AAE6pF0u9su1DwbbZ4mDUojQ,korean,석사과정,2019,1R,19871105,2020,1R,4.11,6,33,44.7,자교,,,0
25,25,33,AAG7FBlTY5d9M6/8fkxrCi5t,문과대학,인문·사회,1,정원내신입학,졸업,국어국문학과,한문학전공,AAESdTOWxCKs1NvnjEHOZSZR,korean,석사과정,2020,1R,19930210,2020,1R,4.28,4,45,44,자교,,,0
26,26,34,AAG5iEjPnv59pDZECcWJQeYE,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,컴퓨터공학전공,AAFtNGSLAiOzKhtl6fTSFWNQ,korean,석사과정,2020,1R,19931020,2020,1R,4.39,4,45.6,42.5,자교,,2400000,100000
27,27,35,AAGA8ehpPuZ8mTBYGK96gY4p,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,인적자원개발 및 성인계속교육학전공,AAFYU8vMla8nEdIofQ7Vx/+Z,korean,석사과정,2020,1R,19900313,2020,1R,4.44,4,43.44,37.67,타교,,2515000,104792
28,28,36,AAFlGQO1STBp8XUzaSmZflc0,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,신호 및 멀티미디어전공,AAG0SPmPhzsUQPZ46a9++2no,korean,석사과정,2020,1R,19940504,2020,1R,4.25,4,46.1,48.2,타교,,13920000,580000
29,29,40,AAFs62m1VAWmtcD3YbNhQLFL,문과대학,인문·사회,1,정원내신입학,졸업,사학과,서양사전공,AAEdKEgevdb23bqcf43mD1rl,korean,석사과정,2019,1R,19911209,2020,1R,4.27,7,43,44,자교,,1750000,41667
30,30,41,AAEl999//0WilZaufbgTSkJw,문과대학,인문·사회,2,외국인,졸업,사학과,동양사전공,AAFBKraQqsli+Qwh7Gi8Zf+u,foreigner,석사과정,2018,2R,19900128,2020,1R,4.27,7,95,,타교,,,0
31,31,42,AAGODmQonSz4II/HI4vVXUFe,정보대학,공학,2,학연산협동과정,졸업,컴퓨터학과,소프트웨어전공,AAHlCxUQwggid/3SmpgwUN2W,korean,석사과정,2020,1R,19940214,2020,1R,4.24,4,48,45,타교,,,0
32,32,43,AAEyEX0X1Q4qlrLMjMkEm8C3,법과대학,인문·사회,1,정원내신입학,졸업,법학과,상법전공,AAGy0qCzwwAtJbn7rcwu3s9c,korean,석사과정,2018,2R,19741026,2020,1R,4.38,7,40,46.9,타교,,,0
33,33,45,AAHDDCqbXNA5KzoQSUQ9WHsy,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAFZ2VmriX3rQcXRM74rVPDs,korean,석사과정,2020,1R,19900812,2020,1R,4.06,4,45.3,45.2,타교,,21580037,899168
34,34,46,AAHSpg/gSx7uicgzJv/p1XsL,정보대학,공학,2,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAHlCxUQwggid/3SmpgwUN2W,korean,석사과정,2020,1R,19950329,2020,1R,4.34,4,43,44.5,자교,,33903000,1412625
35,35,47,AAF+N2uIbd15TcZ0MVR7NnI3,공과대학,공학,1,학연산협동과정,졸업,산업경영공학과,산업경영공학전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,2020,1R,19790717,2020,1R,4.28,4,39,42,타교,,,0
36,36,48,AAG2ceNbpTlo+OO6pJrlcl0R,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAHudyIYxDjyjfmBOdinAytX,korean,석사과정,2020,1R,19950808,2020,1R,4.38,4,42,43.5,자교,,2520000,105000
37,37,49,AAFn+vDCDqR73lLZpP4Mnr3B,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAHlCxUQwggid/3SmpgwUN2W,korean,석사과정,2020,1R,19940416,2020,1R,4.27,4,45,45,자교,,38400000,1600000
38,38,51,AAGrhUG8bbKF5jQDVF+cK0GB,문과대학,인문·사회,1,정원내신입학,졸업,과학기술학협동과정,과학관리학전공,AAFmghpMMALGcGkvPkDednPJ,korean,석사과정,2019,2R,19890810,2020,1R,4.44,5,45.5,43.5,타교,,,0
39,39,52,AAEUHokwJCIyl1xnwAoPBrRZ,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAHKtQp9UqNotTTkQaYe8qw+,korean,석사과정,2020,1R,19920720,2020,1R,4.31,4,46.2,47,자교,,29460000,1227500
40,40,54,AAHvoJGTWCplgint7Vf2NsfP,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAGTpbn2hlhEnXEkEGBrHBWk,korean,석사과정,2020,1R,19950314,2020,1R,4.5,4,49,49.5,자교,,43200000,1800000
41,41,55,AAH4R/sSmTxR5tLzL11liNzq,정보대학,공학,2,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAHMUVxppkykOrF8temhWvAw,korean,석사과정,2020,1R,19940330,2020,1R,4.33,4,48,48.7,자교,,21680000,903333
42,42,56,AAHbHcNtiEAfI6MV0G38OiCV,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAG7NvMi4LDLMT/URLwSoU1A,korean,석사과정,2020,1R,19940202,2020,1R,3.69,4,44.5,44.8,자교,,33970000,1415417
43,43,58,AAEzdTTEmRQRoIO+rQ0/krjN,정보대학,공학,2,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAG7NvMi4LDLMT/URLwSoU1A,korean,석사과정,2020,1R,19931026,2020,1R,4.1,4,47.2,48.1,타교,,32908000,1371167
44,44,59,AAF5lqCla3qOoHrnWzLjj6Qr,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,사회인프라전공,AAG/k5m8JyuxBPC7I/vkq0VW,korean,석사과정,2020,1R,19930212,2020,1R,4.44,4,46,46.5,자교,,42304000,1762667
45,45,60,AAH7UYibCXoY9Kois/ShjBkR,보건과학대학,자연과학,1,정원내신입학,졸업,보건안전융합과학과,방사선의과학전공,AAEzq7uArDNPbmNQXuBHS1dr,korean,석사과정,2020,1R,19781225,2020,1R,4,4,43,45,타교,,,0
46,46,61,AAEy2vSxPsBvwwWDBA+9uxUD,정보대학,공학,2,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAHW/nJYEE7Q/Lg+jCWZCS2V,korean,석사과정,2020,1R,19940505,2020,1R,4.1,4,46,46.6,자교,,23950000,997917
47,47,62,AAEzSTDCXt4lBBEQXWEDtLZN,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAFsZ5rcQZW8ZzegGbjhN498,korean,석사과정,2020,1R,19920925,2020,1R,4.38,4,47,47.5,타교,,9360000,390000
48,48,63,AAESTA+FhB2LhrAYqzDhBJXp,보건과학대학,자연과학,1,정원내신입학,졸업,보건안전융합과학과,방사선의과학전공,AAFL9ugT+aVHuPmzsHlFbN8w,korean,석사과정,2020,1R,19920824,2020,1R,4.25,4,46,48,타교,,9730992,405458
49,49,66,AAFEhwR3mdWyk13rKinjBeCF,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAHlCxUQwggid/3SmpgwUN2W,korean,석사과정,2020,1R,19941022,2020,1R,4.21,4,47.3,47.7,자교,,34903000,1454292
50,50,67,AAFbzrBT4ZgSbvdlK8v1qwUl,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAH50kqWstQqFp1VugQehH0o,korean,석사과정,2020,1R,19940101,2020,1R,4.11,4,48.8,49.3,자교,,38100000,1587500
51,51,68,AAG2iKWbvTUFFXN5P8EJUNRs,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAFZ2VmriX3rQcXRM74rVPDs,korean,석사과정,2020,1R,19920610,2020,1R,4.19,4,46.8,47.3,자교,,40519998,1688333
52,52,70,AAE9XJqSoxR0Kv/3C7LgTdLP,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAHKtQp9UqNotTTkQaYe8qw+,korean,석사과정,2020,1R,19840420,2020,1R,4.38,4,48.5,49.1,타교,,,0
53,53,71,AAFzIbCUT/Pa1oacIVyNJRtg,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,컴퓨터교육전공,AAF0lFDsATTbCTQzqOp1rC7V,korean,석사과정,2020,1R,19900311,2020,1R,4.38,4,47.2,48,자교,,,0
54,54,75,AAGS/+0sg4FJsv8VjfZIMFQP,보건과학대학,자연과학,1,정원내신입학,졸업,보건안전융합과학과,방사선의과학전공,AAEzq7uArDNPbmNQXuBHS1dr,korean,석사과정,2020,1R,19881205,2020,1R,4,4,46,46,타교,,33993921,1416413
55,55,79,AAFh2L3TVyJjR8Dc/XuBY9TV,보건과학대학,자연과학,1,정원내신입학,졸업,보건안전융합과학과,환경보건안전전공,AAGOovrVcNz2VQ60TLb+twag,korean,석사과정,2020,1R,19920917,2020,1R,4.38,4,45,45,자교,,19572750,815531
56,56,81,AAHGYkGri3GFKweFSvm++MHy,문과대학,인문·사회,1,정원내신입학,졸업,영어영문학과,근대영문학전공,AAFfggI1UyoouUlkdC4ijJz9,korean,석사과정,2018,1R,19900531,2020,1R,4.39,8,40,30,타교,,,0
57,57,82,AAGLrDwv5ja2W+zCUJypN/wa,문과대학,인문·사회,1,정원내신입학,졸업,철학과,서양철학전공,AAEm4DtQjP+CqoduKKeWpJmM,korean,석사과정,2018,1R,19900220,2020,1R,4,8,27,63,타교,,,0
58,58,83,AAE5SOqTZeapON8QrZ2hsb+z,문과대학,인문·사회,2,정원내신입학,졸업,국어국문학과,현대문학전공,AAHWMo1v3SEzQZvZChaLHtew,korean,석사과정,2018,1R,19920928,2020,1R,4.02,8,38,39,타교,,4800000,100000
59,59,84,AAEOapGt+7Ussln92BG+/AGn,사범대학,인문·사회,1,정원내신입학,졸업,교육학과,교육행정학 및 고등교육학전공,AAHDEhgNlUGqXVlgmNwLK1c8,korean,석사과정,2019,1R,19670316,2020,1R,4.06,6,42,42,타교,,,0
60,60,85,AAGjr9a07RjUZRGb2EvelSKV,정경대학,인문·사회,2,정원내신입학,졸업,정치외교학과,비교정치전공,AAHBZzqnU0QE/49QDpe+7A22,korean,석사과정,2017,1R,19890313,2020,1R,4.13,10,42.1,43.2,자교,,3500000,58333
61,61,86,AAF7evZQz03yx2TQsAkUHW9k,문과대학,인문·사회,2,외국인,졸업,사학과,동양사전공,AAFBKraQqsli+Qwh7Gi8Zf+u,foreigner,석사과정,2019,2R,19931019,2020,1R,4.15,6,92,,타교,,3500000,97222
62,62,89,AAHuqt6nc5Vd6up3N5fgdrIC,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,제어·로봇·시스템,AAGVaVDMnAJbsoy6IqhpItUd,korean,석사과정,2020,1R,19890630,2020,1R,4.25,4,49.6,49.2,자교,,36241000,1510042
63,63,91,AAFSCmO2k8YsMxhWeVnofkUw,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,신호 및 멀티미디어전공,AAGioczb0MZcdiThVufZfhjq,korean,석사과정,2020,1R,19950208,2020,1R,3.96,4,47.9,49.7,자교,,33194185,1383091
64,64,92,AAGru99RFC0uf5Eddy+WfvIf,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAH+0xHd9SnDMZtBH0JmIPUG,korean,석사과정,2020,1R,19911023,2020,1R,4,4,44.2,48.9,타교,,14666740,611114
65,65,93,AAE114EjHvvTWlcqtBzwFhoQ,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,제어·로봇·시스템,AAGDGLl29YC1WZ2udO/Jhl+/,korean,석사과정,2020,1R,19910729,2020,1R,4.44,4,42.8,48.8,타교,,32080000,1336667
66,66,95,AAFn7afezDBoBDYv+ktGfMpQ,공과대학,공학,2,정원내신입학,졸업,전기전자공학과,제어·로봇·시스템,AAFyitzZ9EL1iIdqOl+j5zOd,korean,석사과정,2020,1R,19940317,2020,1R,4.44,4,45.1,44.7,자교,,43200000,1800000
67,67,96,AAHGjki5k6l90G6JLRFchZQK,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,전기에너지,AAGRTPXixnSpI96DkLMAgUw7,korean,석사과정,2020,1R,19930908,2020,1R,4.5,4,49.7,49.9,자교,,37165792,1548575
68,68,97,AAFQGe37yQWjbDITT+lVfRPB,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,통신 및 네트워크전공,AAE9GAgYnBT76ywUf8EXt/Yl,korean,석사과정,2020,1R,19940701,2020,1R,4.31,4,48.9,49.4,자교,,30283465,1261811
69,69,98,AAFqvzX+hp0KJNrf7HgBCaWd,공과대학,공학,2,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,석사과정,2020,1R,19910228,2020,1R,4.06,4,45.7,46.4,타교,,,0
70,70,99,AAHVIXErOCYRdZgYYA1Nrohv,공과대학,공학,2,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,석사과정,2020,1R,19951102,2020,1R,4.44,4,43.3,40.8,타교,,21932800,913867
71,71,100,AAF228szJUpm2VXCId2QYzxI,공과대학,공학,2,정원내신입학,졸업,전기전자공학과,컴퓨터공학전공,AAEmu2rCvjUFvMsC38ysOahB,korean,석사과정,2020,1R,19930413,2020,1R,4.25,4,35.8,28.8,타교,,28485000,1186875
72,72,101,AAF/xZhVQR1HBUM9g4UVMiJs,공과대학,공학,2,정원내신입학,졸업,전기전자공학과,통신 및 네트워크전공,AAH0N/gEAzKXntPYBPaq+9jl,korean,석사과정,2020,1R,19941013,2020,1R,4.5,4,49.6,46.9,타교,,47957680,1998237
73,73,102,AAHUDBpTOgs8mVy3+K+GR0ul,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,전기에너지,AAGRTPXixnSpI96DkLMAgUw7,korean,석사과정,2020,1R,19940212,2020,1R,4,4,42.7,46.6,자교,,33770000,1407083
74,74,104,AAHAVw1ikj9Dc0c6l+yf3BOC,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,제어·로봇·시스템,AAGgK5aLYXtqUCEsJUyA69tb,korean,석사과정,2020,1R,19921216,2020,1R,4.31,4,43.1,42.2,타교,,11700000,487500
75,75,105,AAFcVDO9p/pvW+1/qEQSqmeg,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,전기에너지,AAGRTPXixnSpI96DkLMAgUw7,korean,석사과정,2020,1R,19900707,2020,1R,4.39,4,34.1,33.8,타교,,37968000,1582000
76,76,106,AAHcNpzz14Zy9uIbE+qIN4ed,의과대학,의학,1,정원내신입학,졸업,의학과,내과학전공,AAFm2XghZmOXXIYkYEHGnhnY,korean,석사과정,2018,2R,19880120,2020,1R,3.78,7,32.7,44,타교,,,0
77,77,107,AAGgJ4Tk1ztBVbrkCIwqpzmw,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,통신 및 네트워크전공,AAEDRkBX7/Ql8YY92VjxsLch,korean,석사과정,2020,1R,19881022,2020,1R,4.25,4,32.8,30.6,타교,,,0
78,78,108,AAE1BTb8G8Vw08KI+flB/4u2,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,전기에너지,AAHDrYOCBmMfVd1zZyR4RFBP,korean,석사과정,2020,1R,19911205,2020,1R,4.1,4,46.4,48.1,타교,,24038760,1001615
79,79,109,AAESS70aVdQSzipIkn+wF2oC,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,제어·로봇·시스템,AAECWm7mW2eqo8NVnrXXgVZx,korean,석사과정,2020,1R,19930609,2020,1R,4.17,4,48.7,47.1,타교,,34955000,1456458
80,80,110,AAGTUJcdB3TQqw7FboyMn1BV,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,컴퓨터공학전공,AAHbNTGEEr8V0DqbdeHsw6mR,korean,석사과정,2020,1R,19920324,2020,1R,4.25,4,43.4,47.9,타교,,21520000,896667
81,81,111,AAFA5lR5hUCNcrE92vQx/mXb,보건과학대학,자연과학,1,정원내신입학,졸업,보건과학과,치의기공학전공,AAGC3gcuN8Uq3ar2WyQ3GHyR,korean,석사과정,2020,1R,19910902,2020,1R,3.85,4,47.1,47.9,타교,,4151319,172972
82,82,112,AAGQiNAvsTA96J7Wdjv5/VA4,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAGdCALv8tDzVS5bGNFahoAe,korean,석사과정,2020,1R,19910717,2020,1R,3.88,4,49.25,37.5,타교,,,0
83,83,113,AAEe4XJGcHGLFrFAW0mNrqAs,공과대학,공학,2,정원내신입학,졸업,신소재공학과,신소재공학전공,AAERuI5Igd84QXSrRlSn6zF+,korean,석사과정,2020,1R,19950323,2020,1R,4.5,4,37,55,자교,,30452000,1268833
84,84,114,AAH7amXjuRG396zqWrTNrUrS,공과대학,공학,2,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAG3UgRiZnI8ns5BXTcxNxGC,korean,석사과정,2020,1R,19931107,2020,1R,3.94,4,46.25,35.5,타교,,,0
85,85,115,AAG5IfE7YjsIDnw21dFChPgz,문과대학,인문·사회,2,정원내신입학,졸업,한국사학과,한국중세사전공,AAF9QnQWF5/3nDYRYLQpxhsp,korean,석사과정,2017,2R,19920111,2020,1R,4.17,9,37,45,타교,,12600000,233333
86,86,116,AAGktNO734CLK5woXes/5XzH,정보대학,자연과학,1,정원내신입학,졸업,바이오정보학협동과정,바이오정보학전공,AAGfQMD7WlQeXOGRedxFV7M9,korean,석사과정,2020,1R,19950628,2020,1R,4.44,4,48,48.5,자교,,31420000,1309167
87,87,117,AAEMMXG1w2HMr/BrtgZtUcL1,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAG3UgRiZnI8ns5BXTcxNxGC,korean,석사과정,2020,1R,19910306,2020,1R,3.81,4,46.75,36,타교,,,0
88,88,118,AAE+c7P5m8WPiXdGXaIHPIRy,문과대학,인문·사회,2,정원내신입학,졸업,한국사학과,한국근현대사전공,AAE/cInEL8GHU9V6ujCNN1bA,korean,석사과정,2018,2R,19850711,2020,1R,4.28,7,50,42,자교,,,0
89,89,119,AAGYpaygHAvXF4aDibiCiJQV,문과대학,인문·사회,2,외국인,졸업,중일어문학과,일본문학·문화전공,AAHgLYRPmydNMDs0N+9VBwtS,foreigner,석사과정,2020,1R,19670226,2020,1R,4.46,4,98,0,타교,,13700000,570833
90,90,120,AAEK0OiPUOmbgITF5P+5Evgv,정보대학,공학,1,정원내신입학,졸업,뇌공학과,뇌공학전공,AAFXDlCEmJaJSYNPVqccDMZx,korean,석사과정,2020,1R,19920427,2020,1R,3.93,4,50,50,타교,,25000000,1041667
91,91,121,AAGWHFlxhHTPRV9S44tyh5mT,문과대학,인문·사회,1,외국인,졸업,중일어문학과,중국문학전공,AAE68td3s5o8j5eU+o7urg9O,foreigner,석사과정,2020,1R,19921028,2020,1R,4.25,4,99,0,타교,,7441936,310081
92,92,123,AAHI9msX/uNkjqMWcUqfDRrg,공과대학,공학,2,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAGG7IhUZDZBJWEpoDSv+a2p,korean,석사과정,2020,1R,19940221,2020,1R,3.94,4,55,35,타교,,,0
93,93,124,AAG9jCmwzp/6NYSZjb1vii6A,공과대학,공학,1,정원내신입학,졸업,산업경영공학과,산업경영공학전공,AAFALvCxkcHPLh1HSG5JfBLX,korean,석사과정,2020,1R,19920318,2020,1R,4.25,4,34,34,자교,,28800000,1200000
94,94,125,AAHMrEIH1oyT3h84ftQJA5Qi,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAEa9xEBKjgeBusOqlNsMnJw,korean,석사과정,2020,1R,19920423,2020,1R,3.94,4,45.5,35.25,타교,,,0
95,95,126,AAHzZFhMYjg/5dVhJkBMXTnP,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAHgUVNRwv/2JnLflHfEFa8n,korean,석사과정,2020,1R,19920615,2020,1R,4.06,4,48,36.75,타교,,,0
96,96,127,AAFHiGEhGJZH1o7TwfLCjGQ4,사범대학,인문·사회,2,외국인,졸업,국어교육학과,국어교육전공,AAGB8fKXnH3n1o+umM1yNfkx,foreigner,석사과정,2020,1R,19960928,2020,1R,4.36,4,89.6,,타교,,,0
97,97,128,AAFKhSu9kCOt+tiVGydg6UP5,공과대학,공학,1,학연산협동과정,졸업,화공생명공학과,화공생명공학전공,AAFT5aAQWoSTjHQ9sbU7sw8f,korean,석사과정,2020,1R,19950923,2020,1R,4.06,4,47.5,36.25,타교,,,0
98,98,129,AAEG5JknZYvQcq1dntalIZlA,사범대학,인문·사회,1,외국인,졸업,교육학과,상담,AAEu64tmWkcTxGKM2cMCG/p4,foreigner,석사과정,2020,1R,19941020,2020,1R,4.29,4,44,50,타교,,,0
